ㅎ,SAMPLE_ID,식품명,식품명(크롤링),식품명(다시 크롤링),식품명(영어),식품명(영어-정제),제조사,제조사(정리),제조사(영어),조사년도,식품분류,식품상세분류,식품코드,출처,1회제공량,에너지(Kcal),에너지(kj),단백질(g),지질(g),탄수화물(g),총당류(g),나트륨(mg),콜레스테롤(mg),총 포화 지방산(g),총 포화 지방산(%),트랜스 지방산(g),"짠맛(나트륨 / 1회 제공량, g)","단맛(총당류 / 1회 제공량, g)",짠맛(상대),단맛(상대),유탕면,건면,숙면,분말 스프,액상 스프,조미유,컵,국물,짜장,cold
210,P080857-ZZ-AVG,오뚜기 열려라참깨라면,열려라참깨라면,열려라참깨라면,Ottogi yeollyeora  sesame ramen,Ottogi Yeollyeora  Sesame Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080857,식약처('21),110,500,-,10,19,72,5,1710,15,9,-,0,0.01554545455,0.04545454545,45.23410634,25,1,0,0,1,0,0,0,1,0,0
205,P080852-ZZ-AVG,튀김우동,튀김우동,튀김우동,Udon with fries,Udon With Fries,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080852,식약처('21),110,490,-,10,16,76,5,1580,0,8,-,0,0.01436363636,0.04545454545,41.79525615,25,1,0,0,0,1,0,0,0,0,1
183,P080830-ZZ-AVG,오라면CUP,오라면,오라면 컵,o ramyeon CUP ,O Ramyeon Cup ,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080830,식약처('21),90,400,-,9,14,60,4,1470,0,7,-,0,0.01633333333,0.04444444444,47.52667313,24.44444444,1,0,0,1,0,1,1,1,0,0
2212,P023627-ZZ-AVG,북경짜장,북경짜장,북경짜장,bukgyeong jjajang ,Bukgyeong Jjajang ,오뚜기라면(주),오뚜기,Ottogi,2019,가공식품,유탕면,P023627,식약처('19),135,580,-,14,19,88,6,1150,0,9,-,0,0.008518518519,0.04444444444,24.78715379,24.44444444,1,0,0,1,0,0,1,1,0,0
202,P080849-ZZ-AVG,치즈맛라면,치즈맛라면,치즈맛라면,Cheese-flavored ramen,Cheese-Flavored Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080849,식약처('21),91,380,-,7,12,61,4,1390,8,10,-,0.3,0.01527472527,0.04395604396,44.44633931,24.17582418,1,0,0,0,1,0,0,0,0,1
191,P080838-ZZ-AVG,종가집김치찌개라면,종가집김치찌개라면,종가집김치찌개라면,jonggajip  Kimchi stew ramen,Jonggajip  Kimchi Stew Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080838,식약처('21),140,455,-,10,18,63,6,1720,5,9,-,0,0.01228571429,0.04285714286,35.74892615,23.57142857,1,0,0,1,0,0,0,1,0,0
149,P080796-ZZ-AVG,떡라면,오뚜기 떡라면,오뚜기 떡라면,Rice cake ramen,Rice Cake Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080796,식약처('21),140,495,-,10,12,87,6,1690,0,7,-,0,0.01207142857,0.04285714286,35.12539836,23.57142857,1,0,0,1,0,0,1,1,0,0
189,P080836-ZZ-AVG,인생라면,인생라면,인생라면,insaeng ramyeon ,Insaeng Ramyeon ,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080836,식약처('21),95,405,-,9,13,63,4,1780,0,7,-,0,0.01873684211,0.04210526316,54.5203941,23.15789474,1,0,0,1,1,0,1,0,0,0
208,P080855-ZZ-AVG,희망줄라면,희망줄라면,희망줄라면,huimangjul ramyeon ,Huimangjul Ramyeon ,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080855,식약처('21),95,430,-,9,16,62,4,1770,0,8,-,0,0.01863157895,0.04210526316,54.21409975,23.15789474,1,0,0,1,1,0,1,0,1,0
560,P042030-ZZ-AVG,제주해녀해물맛라면,제주해녀해물맛라면,제주해녀해물맛라면,Jeju haenyeo seafood-flavored ramen,Jeju Haenyeo Seafood-Flavored Ramen,오뚜기라면(주),오뚜기,Ottogi,2020,가공식품,유탕면,P042030,식약처('20),95,420,-,9,15,62,4,1660,3.6,8,-,0,0.01747368421,0.04210526316,50.84486191,23.15789474,1,0,0,1,0,0,1,0,0,0
166,P080813-ZZ-AVG,오뚜기 북엇국라면,북엇국라면,북엇국라면,Ottogi dried pollack soup ramen,Ottogi Dried Pollack Soup Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080813,식약처('21),95,425,-,11,15,61,4,1320,15,8,-,0,0.01389473684,0.04210526316,40.43085405,23.15789474,1,0,0,0,1,0,0,1,0,0
380,P037347-ZZ-AVG,오뚜기김치라면,오뚜기 김치라면,오뚜기 김치라면,Ottogi kimchi ramen,Ottogi Kimchi Ramen,오뚜기라면(주),오뚜기,Ottogi,2020,가공식품,유탕면,P037347,식약처('20),120,525,-,10,17,83,5,1730,0,10,-,0,0.01441666667,0.04166666667,41.94956353,22.91666667,1,0,0,1,0,0,1,1,0,0
155,P080802-ZZ-AVG,송탄 영빈루 짬뽕,송탄 영빈루 짬뽕,송탄 영빈루 짬뽕,Songtan Youngbinru jjamppong ,Songtan Youngbinru Jjamppong ,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080802,식약처('21),120,470,-,10,16,72,5,1670,5,8,-,0,0.01391666667,0.04166666667,40.49466537,22.91666667,1,0,0,0,1,1,1,0,0,0
195,P080842-ZZ-AVG,진짬뽕cup,진짬뽕,진짬뽕,Jin Jjambbong cup,Jin Jjambbong Cup,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080842,식약처('21),75,300,-,6,11,44,3,1140,10,3.7,-,0,0.0152,0.04,44.22890398,22,1,0,0,1,1,0,1,0,1,0
186,P080833-ZZ-AVG,완면각 짬뽕,완면각,완면각,wanmyeongak jjamppong ,Wanmyeongak Jjamppong ,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080833,식약처('21),105,410,-,9,14,62,4,1890,10,7,-,0,0.018,0.0380952381,52.37633366,20.95238095,1,0,0,1,0,0,0,0,0,0
190,P080837-ZZ-AVG,제주마늘라면,제주마늘라면,제주마늘라면,Jeju garlic ramen,Jeju Garlic Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080837,식약처('21),105,470,-,10,16,71,4,1450,0,8,-,0,0.01380952381,0.0380952381,40.18290148,20.95238095,1,0,0,1,0,0,1,1,0,0
175,P080822-ZZ-AVG,오뚜기김치면,김치면,김치면,Ottogi Kimchi noodles,Ottogi Kimchi Noodles,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080822,식약처('21),105,450,-,9,14,72,4,1440,0,7,-,0,0.01371428571,0.0380952381,39.90577802,20.95238095,1,0,0,1,1,0,1,1,0,0
2178,P023593-ZZ-AVG,스낵면,스낵면,스낵면,Snack noodles,Snack Noodles,오뚜기라면(주),오뚜기,Ottogi,2019,가공식품,유탕면,P023593,식약처('19),108,475,-,10,17,70,4,1710,0,9,-,0,0.01583333333,0.03703703704,46.07177498,20.37037037,1,0,0,1,0,0,1,1,0,0
185,P080832-ZZ-AVG,오모리참치찌개라면,오모리 참치,오모리 참치,Omori tuna stew ramen,Omori Tuna Stew Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080832,식약처('21),135,420,-,10,17,57,5,1890,5,8,-,0,0.014,0.03703703704,40.7371484,20.37037037,1,0,0,1,0,0,1,1,0,0
184,P080831-ZZ-AVG,오모리부대찌개라면,오모리 부대,오모리 부대,Omori budae jjigae ramen,Omori Budae Jjigae Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080831,식약처('21),135,435,-,11,18,57,5,1770,9,8,-,0,0.01311111111,0.03703703704,38.15066279,20.37037037,1,0,0,1,0,1,1,1,0,0
172,P080819-ZZ-AVG,오뚜기 참깨라면,참깨라면,참깨라면,Ottogi sesame ramen,Ottogi Sesame Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080819,식약처('21),110,495,-,9,20,70,4,1590,15,8,-,0,0.01445454545,0.03636363636,42.05978309,20,1,0,0,0,1,0,1,1,0,0
188,P080835-ZZ-AVG,육개장(봉지),육개장,오뚜기 육개장,Yukgaejang (pack),Yukgaejang (Pack),오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080835,식약처('21),86,400,-,8,18,52,3,1470,0,9,-,0,0.01709302326,0.03488372093,49.73721607,19.18604651,1,0,0,1,0,0,0,1,0,0
2677,P014545-ZZ-AVG,카레라면,카레라면,카레라면,Curry ramen,Curry Ramen,오뚜기,오뚜기,Ottogi,2017,가공식품,유탕면,P014545,식약처 산업체제공('17),86,385,-,9,15,54,3,1470,0,8,-,0,0.01709302326,0.03488372093,49.73721607,19.18604651,1,0,0,1,0,0,0,1,0,0
473,P040080-ZZ-AVG,감동의신 속찬라면,속찬라면,속찬라면,gamdonguisin sokchanramyeon ,Gamdonguisin Sokchanramyeon ,오뚜기라면(주),오뚜기,Ottogi,2020,가공식품,유탕면,P040080,식약처('20),115,475,-,12,18,66,4,1380,10,9,-,0,0.012,0.0347826087,34.91755577,19.13043478,1,0,0,1,0,0,1,1,0,0
2189,P023604-ZZ-AVG,오뚜기 오동통면 얼큰한맛,얼큰 오동통면,얼큰 오동통면,Ottogi Odongtongmyeon Spicy,Ottogi Odongtongmyeon Spicy,오뚜기라면(주),오뚜기,Ottogi,2019,가공식품,유탕면,P023604,식약처('19),120,510,-,9,16,82,4,1690,0,8,-,0,0.01408333333,0.03333333333,40.97963143,18.33333333,1,0,0,1,0,0,0,1,0,0
2684,P014618-ZZ-AVG,육개장 소형 오뚜기라면,육개장 소형 오뚜기라면,육개장 소형 오뚜기라면,Yukgaejang Small Ottogi ramen,Yukgaejang Small Ottogi Ramen,오뚜기,오뚜기,Ottogi,2017,가공식품,유탕면,P014618,식약처 산업체제공('17),120,468,-,10.08,17.28,67.68,3.93,1857.6,0,8.64,-,0,0.01548,0.03275,45.04364694,18.0125,1,0,0,1,1,0,1,0,1,0
146,P080793-ZZ-AVG,깻잎라면,깻잎라면,깻잎라면,Sesame leaf ramen,Sesame Leaf Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080793,식약처('21),95,425,-,9,16,61,3,1700,0,8,-,0,0.01789473684,0.03157894737,52.07003931,17.36842105,1,0,0,1,0,0,1,1,0,0
531,P040926-ZZ-AVG,현대홈쇼핑 생활라면 매운맛,매운 생활라면,생활라면 매운맛,hyundai home shopping life Ramen Spicy,Hyundai Home Shopping Life Ramen Spicy,오뚜기라면(주),오뚜기,Ottogi,2020,가공식품,유탕면,P040926,식약처('20),65,275,-,6,9,43,2,1310,0,3.5,-,0,0.02015384615,0.03076923077,58.64358726,16.92307692,1,0,0,1,1,0,0,1,0,0
2208,P023623-ZZ-AVG,굴진짬뽕,굴진짬뽕,굴진짬뽕,Oyster jjamppong,Oyster Jjamppong,오뚜기라면(주),오뚜기,Ottogi,2019,가공식품,유탕면,P023623,식약처('19),130,530,-,10,17,84,4,1850,5,8,-,0,0.01423076923,0.03076923077,41.40863986,16.92307692,1,0,0,0,1,0,1,1,0,0
178,P080825-ZZ-AVG,오뚜기오동통면,오동통면,오동통면,Ottogi Odongtongmyeon,Ottogi Odongtongmyeon,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080825,식약처('21),100,430,-,7,13,71,3,1500,0,7,-,0,0.015,0.03,43.64694471,16.5,1,0,0,0,1,0,1,0,1,0
2265,P023682-ZZ-AVG,콩국수라면,오뚜기 콩국수,오뚜기 콩국수,Cold bean-soup noodles,Cold Bean-Soup Noodles,오뚜기라면(주),오뚜기,Ottogi,2019,가공식품,유탕면,P023682,식약처('19),135,570,-,20,20,77,4,1100,0,8,-,0,0.008148148148,0.02962962963,23.70945145,16.2962963,1,0,0,1,0,1,0,0,1,0
158,P080805-ZZ-AVG,순후추라면 사골곰탕맛,후추 라면,후추 라면,beef bone soup-flavored Black pepper ramen ,Beef Bone Soup-Flavored Black Pepper Ramen ,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080805,식약처('21),105,470,-,10,17,69,3,1770,2.7,9,-,0,0.01685714286,0.02857142857,49.05085215,15.71428571,1,0,0,1,0,0,1,1,0,0
571,P042071-ZZ-AVG,그렇다면 버섯마늘라면,그렇다면 라면,그렇다면 라면,geureohdamyeon Mushroom garlic ramen,Geureohdamyeon Mushroom Garlic Ramen,오뚜기라면(주),오뚜기,Ottogi,2020,가공식품,유탕면,P042071,식약처('20),105,415,-,7,14,65,3,1660,0,7,-,0,0.01580952381,0.02857142857,46.00249411,15.71428571,1,0,0,1,0,0,1,0,0,0
177,P080824-ZZ-AVG,오뚜기열라면,열라면,열라면,Ottogi yeol ramyeon,Ottogi Yeol Ramyeon,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080824,식약처('21),105,460,-,10,16,69,3,1520,0,8,-,0,0.01447619048,0.02857142857,42.12276569,15.71428571,1,0,0,1,0,0,1,1,0,0
142,P080789-ZZ-AVG,Gamer'z cup 힐러 고기짬뽕,고기짬뽕,힐러 고기짬뽕,Gamer's cup healer meat jjamppong,Gamer'S Cup Healer Meat Jjamppong,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080789,식약처('21),145,450,-,13,16,68,4,1690,15,7,-,0,0.01165517241,0.0275862069,33.91417773,15.17241379,1,0,0,0,1,0,0,0,0,1
144,P080791-ZZ-AVG,THE매운맛라면,매운맛라면,매운맛라면,THE spicy ramen,The Spicy Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080791,식약처('21),110,500,-,12,20,68,3,1720,0,10,-,0,0.01563636364,0.02727272727,45.49863328,15,1,0,0,1,0,0,0,1,0,0
179,P080826-ZZ-AVG,오뚜기육개장,오뚜기 육개장,오뚜기 육개장,Ottogi Yukgaejang,Ottogi Yukgaejang,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080826,식약처('21),110,490,-,10,18,72,3,1540,0,10,-,0,0.014,0.02727272727,40.7371484,15,1,0,0,0,1,1,1,1,0,0
169,P080816-ZZ-AVG,오뚜기 진라면 순한맛,진라면 순한맛,진라면 순한맛,Ottogi Jin Ramen mild,Ottogi Jin Ramen Mild,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080816,식약처('21),110,495,-,11,18,72,3,1490,0,10,-,0,0.01354545455,0.02727272727,39.41451371,15,1,0,0,1,0,0,1,1,0,0
199,P080846-ZZ-AVG,참깨누룽지탕면,참깨누룽지탕면,참깨누룽지탕면,Sesame Nurungji soup noodles,Sesame Nurungji Soup Noodles,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080846,식약처('21),125,560,-,11,19,86,3,1550,19,8,-,0,0.0124,0.024,36.0814743,13.2,1,0,0,0,1,1,1,1,0,0
176,P080823-ZZ-AVG,오뚜기쇠고기미역국라면,쇠고기미역국라면,쇠고기미역국라면,Ottogi Beef seaweed soup ramen,Ottogi Beef Seaweed Soup Ramen,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080823,식약처('21),100,425,-,10,17,58,2,1390,3,8,-,0,0.0139,0.02,40.44616877,11,1,0,0,1,0,0,1,1,0,0
167,P080814-ZZ-AVG,오뚜기 새우탕면,새우탕면,새우탕면,Ottogi Shrimp soup noodles,Ottogi Shrimp Soup Noodles,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080814,식약처('21),110,470,-,11,15,73,2,1650,7,8,-,0,0.015,0.01818181818,43.64694471,10,1,0,0,1,0,0,0,1,0,0
2721,P014669-ZZ-AVG,참깨라면 컵,참깨라면,참깨라면 컵,sesame ramen Cup,Sesame Ramen Cup,오뚜기,오뚜기,Ottogi,2017,가공식품,유탕면,P014669,식약처 산업체제공('17),110,450,-,9,16,67,2,1640,30,6,-,0,0.01490909091,0.01818181818,43.38241778,10,1,0,0,1,0,0,1,1,0,0
156,P080803-ZZ-AVG,쇠고기미역국라면Cup,쇠고기미역국라면,쇠고기미역국라면 컵,Beef seaweed soup ramen cup,Beef Seaweed Soup Ramen Cup,오뚜기라면(주),오뚜기,Ottogi,2021,가공식품,유탕면,P080803,식약처('21),60,235,-,5,9,34,1,1030,2,4,-,0,0.01716666667,0.01666666667,49.95150339,9.166666667,1,0,0,1,1,0,1,1,0,0
369,P035917-ZZ-AVG,청수해물칼국수,청수칼국수,청수해물칼국수,Fresh seafood kalguksu,Fresh Seafood Kalguksu,오천식품㈜,오천식품,Ocheon Food,2020,가공식품,건면,P035917,식약처('20),110,382,-,12,1,81,4,2394,2,0.3,-,0,0.02176363636,0.03636363636,63.32774888,20,0,1,0,1,0,0,0,1,0,0
362,P035900-ZZ-AVG,청수멸치칼국수,청수멸치칼국수,청수멸치칼국수,Cheongsoo Anchovy Kalguksu,Cheongsoo Anchovy Kalguksu,오천식품㈜,오천식품,Ocheon Food,2020,가공식품,건면,P035900,식약처('20),110,385,-,13,1.5,80,20,1949,5,0,-,0,0.01771818182,0.1818181818,51.55630015,100,0,1,0,1,0,0,0,1,0,0
1812,P020149-ZZ-AVG,샘표 비빔국수,샘표 비빔국수,샘표 비빔국수,Sampyo's bibim noodles,Sampyo'S Bibim Noodles,우리면,우리면,woori noodle,2019,가공식품,건면,P020149,식약처('19),135,413,-,10,1.9,89,14,1845,0,0,-,0,0.01366666667,0.1037037037,39.76721629,57.03703704,0,1,0,0,1,0,0,0,0,1
1810,P020145-ZZ-AVG,샘표 바지락칼국수,샘표 바지락칼국수,샘표 바지락칼국수,Sampyo clam kalguksu,Sampyo Clam Kalguksu,우리면,우리면,woori noodle,2019,가공식품,건면,P020145,식약처('19),100.3,340,-,10,1.1,73,7,1674,0,0.4,-,0,0.01668993021,0.06979062812,48.56429741,38.38484546,0,1,0,1,0,0,0,1,0,0
1803,P020138-ZZ-AVG,샘표 잔치국수,샘표 잔치국수,샘표 잔치국수,Sampyo's banquet noodles,Sampyo'S Banquet Noodles,우리면,우리면,woori noodle,2019,가공식품,건면,P020138,식약처('19),101,329,-,11,1.4,68,7,2289,0,0,-,0,0.02266336634,0.06930693069,65.94577984,38.11881188,0,1,0,1,0,0,0,1,0,0
2403,P028839-ZZ-AVG,자연드림해물볶음면,자연드림해물볶음면,자연드림해물볶음면,Natural Dream seafood stir-fried noodles,Natural Dream Seafood Stir-Fried Noodles,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028839,식약처('19),113.7,505,-,12,19,73,10,1080,-,8,-,-,0.009498680739,0.08795074758,27.6392262,48.37291117,1,0,0,1,0,0,0,0,0,0
2393,P028829-ZZ-AVG,안심짜장면,안심짜장면,안심짜장면,Ansim jajangmyeon,Ansim Jajangmyeon,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028829,식약처('19),138,580,-,11,21,88,12,1170,-,9,-,-,0.00847826087,0.08695652174,24.67001223,47.82608696,1,0,0,1,1,0,0,0,1,0
2388,P028824-ZZ-AVG,자연드림비빔면,자연드림비빔면,자연드림비빔면,Natural Dream Bibimmyeon,Natural Dream Bibimmyeon,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028824,식약처('19),133,555,-,10,22,81,11,1200,-,7,-,-,0.009022556391,0.08270676692,26.25380133,45.4887218,1,0,0,0,1,0,0,0,0,1
2390,P028826-ZZ-AVG,자연드림라면레드,레드 라면,자연드림 레드라면,Natural Dream Ramen Red,Natural Dream Ramen Red,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028826,식약처('19),111.5,480,-,11,16,72,7,1760,-,7,-,-,0.01578475336,0.06278026906,45.93041716,34.52914798,1,0,0,1,0,0,0,1,0,0
2404,P028840-ZZ-AVG,자연드림채소라면,채소라면,자연드림 채소라면,Natural Dream Vegetable Ramen,Natural Dream Vegetable Ramen,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028840,식약처('19),115.5,505,-,11,17,77,6,1880,-,8,-,-,0.01627705628,0.05194805195,47.36291836,28.57142857,1,0,0,1,0,0,0,1,0,0
2405,P028841-ZZ-AVG,자연드림해물라면컵,자연드림 해물라면,자연드림 해물라면 컵,Natural Dream Seafood Ramen Cup,Natural Dream Seafood Ramen Cup,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028841,식약처('19),105,480,-,9,19,67,4,1540,-,9,-,-,0.01466666667,0.0380952381,42.67701261,20.95238095,1,0,0,1,0,0,1,1,0,0
2399,P028835-ZZ-AVG,자연드림사골라면,사골라면,자연드림 사골라면,Natural Dream Beef bone Ramen,Natural Dream Beef Bone Ramen,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028835,식약처('19),112,495,-,11,17,74,4,1670,-,8,-,-,0.01491071429,0.03571428571,43.38714147,19.64285714,1,0,0,1,0,0,0,1,0,0
2402,P028838-ZZ-AVG,자연드림해물라면,자연드림 해물라면,자연드림 해물라면,Natural Dream Seafood Ramen,Natural Dream Seafood Ramen,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028838,식약처('19),113,515,-,12,18,77,3,1807,-,8,-,-,0.01599115044,0.02654867257,46.53099062,14.60176991,1,0,0,1,0,0,0,1,0,0
2389,P028825-ZZ-AVG,자연드림감자라면,자연드림 감자라면,자연드림 감자라면,Natural Dream Potato Ramen,Natural Dream Potato Ramen,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028825,식약처('19),113,530,-,15,23,65,3,1650,-,8,-,-,0.01460176991,0.02654867257,42.48817627,14.60176991,1,0,0,1,0,0,0,1,0,0
2395,P028831-ZZ-AVG,자연드림유기농라면,자연드림 유기농라면,자연드림 유기농라면,Natural Dream Organic Ramen,Natural Dream Organic Ramen,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028831,식약처('19),114,530,-,9,21,75,3,1070,-,8,-,-,0.009385964912,0.02631578947,27.31124611,14.47368421,1,0,0,1,0,0,0,1,0,0
2401,P028837-ZZ-AVG,자연드림콩국수라면,자연드림콩국수라면,자연드림콩국수라면,Natural Dream Bean Noodles,Natural Dream Bean Noodles,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028837,식약처('19),142,650,-,20,26,84,3,1100,-,11,-,-,0.007746478873,0.02112676056,22.54067567,11.61971831,1,0,0,1,0,0,0,1,0,0
2396,P028832-ZZ-AVG,자연드림라면,자연드림라면,자연드림라면,Natural Dream Ramen Cup,Natural Dream Ramen Cup,자연드림,자연드림,Natural Dream,2019,가공식품,유탕면,P028832,식약처('19),111,505,-,11,18,76,2,1840,-,8,-,-,0.01657657658,0.01801801802,48.23446143,9.90990991,1,0,0,1,0,0,0,1,0,0
528,P040489-ZZ-AVG,제주 흑돼지 라면 돗멘,흑돼지 라면,흑돼지 라면 돗멘,Jeju black pork ramen,Jeju Black Pork Ramen,조이팜에프앤비(주),조이팜에프앤비,Joy Farm FnB,2020,가공식품,유탕면,P040489,식약처('20),110,476,-,15,15,71,3,1836,2,7,-,0,0.01669090909,0.02727272727,48.56714575,15,1,0,0,1,0,0,0,1,0,0
2343,P023760-ZZ-AVG,요괴라면 국물떡볶이맛,요괴라면 국물떡볶이맛,요괴라면 국물떡볶이맛,MonsterRamen tteokbokki soup,Monsterramen Tteokbokki Soup,㈜지앤씨에프에스,지앤씨에프에스,gncfs,2019,가공식품,유탕면,P023760,식약처('19),110,455,-,9,14,76,9,1430,3,7,-,0,0.013,0.08181818182,37.82735209,45,1,0,0,1,0,0,0,0,0,0
2342,P023759-ZZ-AVG,요괴라면 크림크림맛,요괴라면 크림크림맛,요괴라면 크림크림맛,MonsterRamen Cream flavor,Monsterramen Cream Flavor,㈜지앤씨에프에스,지앤씨에프에스,gncfs,2019,가공식품,유탕면,P023759,식약처('19),120,460,-,9,9,76,9,1150,5,8,-,0,0.009583333333,0.075,27.88554801,41.25,1,0,0,1,0,0,0,0,0,0
2317,P023734-ZZ-AVG,요괴라면 봉골레맛,요괴라면,요괴라면 봉골레맛,MonsterRamen,Monsterramen,㈜지앤씨에프에스,지앤씨에프에스,gncfs,2019,가공식품,유탕면,P023734,식약처('19),110,440,-,8,10,79,5,1860,3,5,-,0,0.01690909091,0.04545454545,49.2020104,25,1,0,0,1,0,0,0,1,0,0
2363,P023780-ZZ-AVG,요괴라면 매운볶음맛,요괴라면,요괴라면 매운볶음맛,MonsterRamen,Monsterramen,㈜지앤씨에프에스,지앤씨에프에스,gncfs,2019,가공식품,유탕면,P023780,식약처('19),110,485,-,11,15,78,5,1650,0,0.8,-,0,0.015,0.04545454545,43.64694471,25,1,0,0,1,0,0,0,0,0,0
2496,P001150-ZZ-AVG,미고랭 페다스 핫라면,페다스 핫라면,페다스 핫라면,Pedas Hot Ramen,Pedas Hot Ramen,코르방라오산피브이티㈜,코르방,icoop,2017,가공식품,유탕면,P001150,식약처 영양실태조사('17),80,380,-,8,16,51,7,2100,-,-,-,-,0.02625,0.0875,76.38215325,48.125,1,0,0,1,0,1,0,0,0,0
416,P038910-ZZ-AVG,안심짜장면컵,안심짜장면,안심짜장면 컵,ansimjjajangmyeon ,Ansimjjajangmyeon ,㈜농업법인쿱도우 괴산공방,쿱도우,icoop,2020,가공식품,유탕면,P038910,식약처('20),124,545,-,9,23,75,8,770,0,7,-,0,0.006209677419,0.06451612903,18.06889647,35.48387097,1,0,0,1,1,0,1,0,1,0
486,P040093-ZZ-AVG,자연드림라면컵,자연드림라면컵,자연드림라면컵,Natural Dream Ramen Cup,Natural Dream Ramen Cup,㈜농업법인쿱도우 괴산공방,쿱도우,icoop,2020,가공식품,유탕면,P040093,식약처('20),102,460,-,10,17,66,4,1920,0,8,-,0,0.01882352941,0.03921568627,54.7726365,21.56862745,1,0,0,1,0,0,1,1,0,0
487,P040094-ZZ-AVG,해물라면컵,해물라면,해물라면 컵,Seafood ramen,Seafood Ramen,㈜농업법인쿱도우 괴산공방,쿱도우,icoop,2020,가공식품,유탕면,P040094,식약처('20),105,480,-,9,19,67,4,1540,5,9,-,0,0.01466666667,0.0380952381,42.67701261,20.95238095,1,0,0,1,0,0,1,1,0,0
388,P037469-ZZ-AVG,자연드림라면컵미니,자연 라면,자연드림 라면 컵,Natural ramen,Natural Ramen,㈜농업법인쿱도우 괴산공방,쿱도우,icoop,2020,가공식품,유탕면,P037469,식약처('20),65,300,-,6,11,44,2,1170,0,5,-,0,0.018,0.03076923077,52.37633366,16.92307692,1,0,0,1,0,0,1,1,0,0
541,P040937-ZZ-AVG,레드라면컵미니,레드라면,레드라면 컵 미니,Red ramen Cup mini,Red Ramen Cup Mini,㈜농업법인쿱도우 괴산공방,쿱도우,icoop,2020,가공식품,유탕면,P040937,식약처('20),65,290,-,6,11,42,2,960,0,5,-,0,0.01476923077,0.03076923077,42.97545326,16.92307692,1,0,0,1,0,0,1,1,0,0
520,P040480-ZZ-AVG,레드라면컵,레드라면,레드라면 컵,Red ramen Cup,Red Ramen Cup,㈜농업법인쿱도우 괴산공방,쿱도우,icoop,2020,가공식품,유탕면,P040480,식약처('20),103,470,-,10,17,68,3,1930,0,8,-,0,0.01873786408,0.02912621359,54.52336783,16.01941748,1,0,0,1,0,0,1,1,0,0
2522,P001333-ZZ-AVG,자연드림 라면 레드,레드 라면,레드 라면,Red ramen,Red Ramen,농업회사법인 ㈜쿱라면,쿱라면,icoop,2017,가공식품,유탕면,P001333,식약처 영양실태조사('17),200,480,-,11,16,81,7,1760,2,0.3,-,-,0.0088,0.035,25.60620757,19.25,1,0,0,1,0,0,0,1,0,0
